filename	acq_time	operator	randstr
anat/sub-10770_T1w.nii.gz	1923-10-18T10:55:16.302500	tubric	7ea2d88f
fmap/sub-10770_acq-bold_magnitude1.nii.gz	1923-10-18T11:01:28.737500	tubric	139b24cd
fmap/sub-10770_acq-bold_magnitude2.nii.gz	1923-10-18T11:01:28.737500	tubric	139b24cd
fmap/sub-10770_acq-bold_phasediff.nii.gz	1923-10-18T11:01:29.385000	tubric	7beef92d
func/sub-10770_task-ugr_run-1_echo-1_part-mag_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-1_part-phase_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-2_part-mag_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-2_part-phase_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-3_part-mag_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-3_part-phase_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-4_part-mag_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-4_part-phase_sbref.nii.gz	1923-10-18T11:05:24.175000	tubric	59623b6b
func/sub-10770_task-ugr_run-1_echo-1_bold.nii.gz	1923-10-18T11:05:29.060000	tubric	31269145
func/sub-10770_task-ugr_run-1_echo-2_bold.nii.gz	1923-10-18T11:05:29.060000	tubric	31269145
func/sub-10770_task-ugr_run-1_echo-3_bold.nii.gz	1923-10-18T11:05:29.060000	tubric	31269145
func/sub-10770_task-ugr_run-1_echo-4_bold.nii.gz	1923-10-18T11:05:29.060000	tubric	31269145
func/sub-10770_task-ugr_run-2_echo-1_part-mag_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-1_part-phase_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-2_part-mag_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-2_part-phase_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-3_part-mag_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-3_part-phase_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-4_part-mag_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-4_part-phase_sbref.nii.gz	1923-10-18T11:12:59.015000	tubric	6eaf374a
func/sub-10770_task-ugr_run-2_echo-1_bold.nii.gz	1923-10-18T11:13:03.900000	tubric	a22f8b64
func/sub-10770_task-ugr_run-2_echo-2_bold.nii.gz	1923-10-18T11:13:03.900000	tubric	a22f8b64
func/sub-10770_task-ugr_run-2_echo-3_bold.nii.gz	1923-10-18T11:13:03.900000	tubric	a22f8b64
func/sub-10770_task-ugr_run-2_echo-4_bold.nii.gz	1923-10-18T11:13:03.900000	tubric	a22f8b64
func/sub-10770_task-doors_run-1_echo-1_part-mag_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-1_part-phase_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-2_part-mag_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-2_part-phase_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-3_part-mag_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-3_part-phase_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-4_part-mag_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-4_part-phase_sbref.nii.gz	1923-10-18T11:21:47.527500	tubric	e96f1e68
func/sub-10770_task-doors_run-1_echo-1_bold.nii.gz	1923-10-18T11:21:52.415000	tubric	2c579268
